id,event_type,subject,actor,outcome,ip_address,detail_message,details_json,created_at
7bba2c4d-d4fc-4088-aada-821fb10e05c4,license.created,62565f3c-4259-4d75-8225-f2fb3ed35104,bmc-lic-15,success,10.20.80.162,Created license application BMC-FIR-2026-000133,"{""ward_code"": ""MCGM-PN"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-02-21T20:23:00+00:00
b21a45f3-c17a-4070-aa6e-7ff88dc8b0ef,license.created,1d4c1247-1144-44bd-bd32-b6665854aa0f,pmc-lic-12,success,10.20.92.98,Created license application PMC-TRD-2026-000134,"{""ward_code"": ""PMC-SG"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-11-19T16:33:00+00:00
579e6ec8-54b0-4891-8782-c60cedc06ab7,license.rejected,1d4c1247-1144-44bd-bd32-b6665854aa0f,pmc-lic-12,success,10.20.115.177,Rejected license application PMC-TRD-2026-000134,"{""sla_days"": 10, ""decision_state"": ""rejected""}",2025-11-24T00:33:00+00:00
b7669767-da81-4f97-8aaf-1563876771d8,license.created,53795bb2-6839-469d-8898-54c1e9230448,pmc-lic-04,success,10.20.192.70,Created license application PMC-TRD-2026-000135,"{""ward_code"": ""PMC-TR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-11-27T17:00:00+00:00
f548aa87-eb5c-4a0c-84c0-1ab3f9c2f515,license.created,56c28c31-897c-4d73-b6de-08e72768847e,bmc-lic-19,success,10.20.88.41,Created license application BMC-BPA-2026-000136,"{""ward_code"": ""MCGM-L"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2025-12-18T04:20:00+00:00
d57d00b6-283f-4935-9922-72f7f78e95e7,license.created,72a8439d-f9c3-49a4-88d7-204caf0765ca,pmc-lic-06,success,10.20.147.88,Created license application PMC-OCC-2026-000137,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-02-27T14:18:00+00:00
dc981f18-ea53-421b-9140-9a5fddc420fe,license.approved,72a8439d-f9c3-49a4-88d7-204caf0765ca,pmc-lic-06,success,10.20.100.185,Approved license application PMC-OCC-2026-000137,"{""sla_days"": 21, ""decision_state"": ""approved""}",2026-03-13T06:18:00+00:00
204e2113-22ce-4476-85ae-ff7de61bc00a,license.created,410894bf-5d7b-481d-9b57-010ce776e87f,pmc-lic-01,success,10.20.139.134,Created license application PMC-FIR-2026-000138,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2026-01-28T01:25:00+00:00
41eec591-7b58-4f54-8d67-6c535a085fb8,license.created,790b0a14-e66e-4dd9-9151-5ab1dde30c41,pmc-lic-05,success,10.20.138.146,Created license application PMC-OCC-2026-000139,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-01-04T19:48:00+00:00
059f1a8e-7993-4302-a5ab-cae76a5d8a3c,license.created,ea7b8d34-a569-4446-8cf3-8621645755c7,bmc-lic-21,success,10.20.148.105,Created license application BMC-TRD-2026-000140,"{""ward_code"": ""MCGM-MW"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-02-14T04:54:00+00:00
0e16d578-16af-4bf6-ab56-9b6bb2686307,license.approved,ea7b8d34-a569-4446-8cf3-8621645755c7,bmc-lic-21,success,10.20.8.87,Approved license application BMC-TRD-2026-000140,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-02-23T14:54:00+00:00
dcc9bb2c-6d84-42a2-bae6-c4dba66f8501,license.created,c320aa30-0d60-4846-8a48-9ee9d9ab3105,pmc-lic-11,success,10.20.118.44,Created license application PMC-BPA-2026-000141,"{""ward_code"": ""PMC-KB"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2025-12-16T06:07:00+00:00
5644a0d2-6e7f-4c82-afed-aea11f40f943,license.created,cb6f1700-48b2-44bd-8a6c-6aa935580b3c,bmc-lic-11,success,10.20.177.165,Created license application BMC-TRD-2026-000142,"{""ward_code"": ""MCGM-HW"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-10T19:20:00+00:00
195d0400-8417-46fd-8566-8bf3e14a20f8,license.created,f45bdd27-2c5f-4f5c-b5d2-a2c3c27c2c90,bmc-lic-12,success,10.20.54.136,Created license application BMC-SBD-2026-000143,"{""ward_code"": ""MCGM-KE"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-03-09T17:36:00+00:00
b353d35d-7811-42e2-ad96-8a7ca4e7c8ac,license.created,d046ac05-8cc8-4e0a-9879-539b306a716f,pmc-lic-04,success,10.20.105.9,Created license application PMC-TRD-2026-000144,"{""ward_code"": ""PMC-TR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-25T01:30:00+00:00
ab180e4d-0cfe-4fcc-92eb-3762a4d7597d,license.rejected,d046ac05-8cc8-4e0a-9879-539b306a716f,pmc-lic-04,success,10.20.72.217,Rejected license application PMC-TRD-2026-000144,"{""sla_days"": 10, ""decision_state"": ""rejected""}",2026-01-31T02:30:00+00:00
e926d9d3-fbbc-476d-95d7-1558e17877db,license.created,0040a518-4175-441e-8b01-8e90c35cb451,pmc-lic-13,success,10.20.98.20,Created license application PMC-OCC-2026-000145,"{""ward_code"": ""PMC-DP"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-01-23T21:32:00+00:00
0941b5f1-97db-4b87-80be-aff267f72878,license.approved,0040a518-4175-441e-8b01-8e90c35cb451,pmc-lic-13,success,10.20.190.99,Approved license application PMC-OCC-2026-000145,"{""sla_days"": 21, ""decision_state"": ""approved""}",2026-02-06T23:32:00+00:00
296a86a7-4f11-4b88-bb82-4339edf8890e,license.created,ab15e241-8064-4487-8e96-8df4adf99c43,bmc-lic-13,success,10.20.43.159,Created license application BMC-OCC-2026-000146,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2025-12-09T20:50:00+00:00
9cc57999-6c9c-41db-b87a-2c6efc12c024,license.approved,ab15e241-8064-4487-8e96-8df4adf99c43,bmc-lic-13,success,10.20.170.107,Approved license application BMC-OCC-2026-000146,"{""sla_days"": 21, ""decision_state"": ""approved""}",2025-12-23T12:50:00+00:00
877f1c67-f113-4b69-8b63-6558fb17ed14,license.created,8ba0d8ce-739a-407c-835f-9d2b74485901,pmc-lic-09,success,10.20.102.171,Created license application PMC-STO-2026-000147,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2026-01-22T14:06:00+00:00
d50ba474-efd6-4e04-bf3f-8ea37f260c26,license.created,cf330edf-d8c1-42a2-8070-2d00593c5121,bmc-lic-22,success,10.20.19.195,Created license application BMC-FIR-2026-000148,"{""ward_code"": ""MCGM-N"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-01-15T18:20:00+00:00
c58c2b13-9a00-4bb5-bd91-5e86c0ba0f37,license.rejected,cf330edf-d8c1-42a2-8070-2d00593c5121,bmc-lic-22,success,10.20.30.20,Rejected license application BMC-FIR-2026-000148,"{""sla_days"": 10, ""decision_state"": ""rejected""}",2026-01-19T23:20:00+00:00
772d18dd-305e-4dc2-96ce-1eb484d9286a,license.created,0dd81fbd-c10d-4fd4-8b56-446f07d082f4,bmc-lic-12,success,10.20.38.34,Created license application BMC-TRD-2026-000149,"{""ward_code"": ""MCGM-KE"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-12-14T23:15:00+00:00
2efc1d33-5ac6-45f7-81bf-bf082f8fe04d,license.created,9526de9a-a4ca-4f42-808a-96d677eb9c63,bmc-lic-14,success,10.20.67.221,Created license application BMC-TRD-2026-000150,"{""ward_code"": ""MCGM-PS"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-02-22T11:16:00+00:00
1197af3f-ed5e-45b4-b253-cccee80d3475,license.created,1ffba55f-d232-450d-9def-0ae2f2aee255,bmc-lic-13,success,10.20.56.101,Created license application BMC-FIR-2026-000151,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-02-19T00:28:00+00:00
28f385f4-10ed-41eb-ba36-44062ce6b986,license.approved,1ffba55f-d232-450d-9def-0ae2f2aee255,bmc-lic-13,success,10.20.163.29,Approved license application BMC-FIR-2026-000151,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-03T03:28:00+00:00
60e1eb7a-6cf6-4f9d-a721-5692c1ce5fec,license.created,d66f0e77-c27d-4a1e-b31a-dbe5cc1fcb8f,bmc-lic-08,success,10.20.13.48,Created license application BMC-FIR-2026-000152,"{""ward_code"": ""MCGM-GS"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-03-14T13:51:00+00:00
a1f1dc7d-af89-429b-9dd5-75f492082119,license.created,e0d24c08-0b4a-474e-b443-f96bbe95af47,pmc-lic-05,success,10.20.68.37,Created license application PMC-TRD-2026-000153,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-02-13T22:29:00+00:00
555303cc-7387-42de-b5d5-38b57c9e4269,license.created,4ab37e76-ed76-44ae-89ce-3698905d14fa,pmc-lic-01,success,10.20.107.190,Created license application PMC-BPA-2026-000154,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2025-12-16T17:01:00+00:00
f777debf-d039-479b-b021-68aedb59ad00,license.approved,4ab37e76-ed76-44ae-89ce-3698905d14fa,pmc-lic-01,success,10.20.33.157,Approved license application PMC-BPA-2026-000154,"{""sla_days"": 30, ""decision_state"": ""approved""}",2025-12-26T07:01:00+00:00
33b1a705-9034-463f-b99b-7a5e004a9da9,license.created,c99a31c8-b548-4be8-9cb5-6b7b44fd266f,bmc-lic-12,success,10.20.27.162,Created license application BMC-HLT-2026-000155,"{""ward_code"": ""MCGM-KE"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-03-27T17:26:00+00:00
0e7113da-4334-410d-8894-1097dbf2263d,license.approved,c99a31c8-b548-4be8-9cb5-6b7b44fd266f,bmc-lic-12,success,10.20.171.107,Approved license application BMC-HLT-2026-000155,"{""sla_days"": 12, ""decision_state"": ""approved""}",2026-04-01T08:26:00+00:00
fb6ddce9-c0f4-4ead-a3fb-1cd0a7bc4f5a,license.created,81dfd205-ac13-41bc-887e-850ffddd153f,bmc-lic-23,success,10.20.69.200,Created license application BMC-HLT-2026-000156,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-03-17T19:09:00+00:00
771d382a-4cb6-484c-babe-c91a84fea8e3,license.created,95234656-cd24-4709-b63f-07b9222be839,pmc-lic-08,success,10.20.38.27,Created license application PMC-TRD-2026-000157,"{""ward_code"": ""PMC-KY"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-06T04:38:00+00:00
03c2c525-7c71-4d03-9aa3-f94aced43e94,license.created,d7d91cc3-6845-44ad-8fc4-924f25ba4712,bmc-lic-19,success,10.20.171.102,Created license application BMC-STO-2026-000158,"{""ward_code"": ""MCGM-L"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2025-11-25T13:23:00+00:00
b3e8131b-0b3b-4322-aeae-b5232ffa3fb9,license.created,18964cb2-ac65-4cdf-9fe0-efe505275824,bmc-lic-05,success,10.20.119.83,Created license application BMC-HLT-2026-000159,"{""ward_code"": ""MCGM-E"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-03-20T13:37:00+00:00
f7c2c3d9-c5dd-4586-8722-f745175cc5ce,license.rejected,18964cb2-ac65-4cdf-9fe0-efe505275824,bmc-lic-05,success,10.20.39.165,Rejected license application BMC-HLT-2026-000159,"{""sla_days"": 12, ""decision_state"": ""rejected""}",2026-03-26T20:37:00+00:00
40501a14-d63d-41b7-ae85-9b0800a4c89e,license.created,b7b6fa50-1842-4b79-881d-c852a4e8c2f0,bmc-lic-17,success,10.20.85.238,Created license application BMC-TRD-2026-000160,"{""ward_code"": ""MCGM-RC"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-11-24T17:28:00+00:00
b1a43e3f-1627-43c2-b384-0203b59155eb,license.approved,b7b6fa50-1842-4b79-881d-c852a4e8c2f0,bmc-lic-17,success,10.20.94.221,Approved license application BMC-TRD-2026-000160,"{""sla_days"": 10, ""decision_state"": ""approved""}",2025-11-28T13:28:00+00:00
7973a54d-9a72-4568-b69e-f27ea3909287,license.created,cead23ac-de44-41fb-b478-33c0959bb155,pmc-lic-09,success,10.20.106.150,Created license application PMC-EST-2026-000161,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""estate_permission""}",2026-03-11T11:36:00+00:00
7b73d4de-2b56-479b-91e5-2a1badc615c6,license.rejected,cead23ac-de44-41fb-b478-33c0959bb155,pmc-lic-09,success,10.20.114.104,Rejected license application PMC-EST-2026-000161,"{""sla_days"": 18, ""decision_state"": ""rejected""}",2026-03-23T08:36:00+00:00
f2dd3890-b0f8-48a8-9b5b-b83009a2ea2f,license.created,47850217-6f2b-40fd-9a98-c4057bb646d0,bmc-lic-09,success,10.20.175.65,Created license application BMC-FIR-2026-000162,"{""ward_code"": ""MCGM-GN"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-01-18T19:31:00+00:00
05898c58-b796-4d20-81c6-15c62d1a6282,license.created,78166a4d-ca0e-45bc-8172-386874eda5ba,pmc-lic-01,success,10.20.26.220,Created license application PMC-OCC-2026-000163,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-02-19T06:44:00+00:00
692db4c6-aaf4-483d-a4d2-cafcb3b7259b,license.created,124e13dd-6a40-49f8-9dae-dd643380f62e,bmc-lic-13,success,10.20.152.238,Created license application BMC-OCC-2026-000164,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2026-03-12T03:09:00+00:00
8d942e7d-7719-4e7d-9df9-00a31b57fa75,license.created,8011b202-72be-4d3c-b691-ebc69ee29c28,bmc-lic-18,success,10.20.188.52,Created license application BMC-HLT-2026-000165,"{""ward_code"": ""MCGM-RN"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-03-10T07:01:00+00:00
b8bbe7af-fc15-40fe-93c0-3b2ca4bf491e,license.approved,8011b202-72be-4d3c-b691-ebc69ee29c28,bmc-lic-18,success,10.20.173.182,Approved license application BMC-HLT-2026-000165,"{""sla_days"": 12, ""decision_state"": ""approved""}",2026-03-15T21:01:00+00:00
e7a29344-ac5d-4f2c-b541-33b5b44dee43,license.created,466a1aa9-d039-419f-9fbd-33424abb091c,bmc-lic-23,success,10.20.67.222,Created license application BMC-STO-2026-000166,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2025-11-17T12:59:00+00:00
057fdd8f-1ef6-48ff-9f03-424392d8b884,license.created,c56bab1b-7784-444f-9761-e57c4d97462c,bmc-lic-09,success,10.20.166.152,Created license application BMC-FIR-2026-000167,"{""ward_code"": ""MCGM-GN"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-01-17T03:40:00+00:00
d7291397-92dc-4deb-8b67-03b107ede851,license.created,3ff52a85-91f5-4ca8-b846-d7844b0a3940,bmc-lic-17,success,10.20.110.191,Created license application BMC-OCC-2026-000168,"{""ward_code"": ""MCGM-RC"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2026-03-12T10:21:00+00:00
90161d12-0fa4-4426-934e-7f9349122329,license.approved,3ff52a85-91f5-4ca8-b846-d7844b0a3940,bmc-lic-17,success,10.20.46.95,Approved license application BMC-OCC-2026-000168,"{""sla_days"": 21, ""decision_state"": ""approved""}",2026-03-27T14:21:00+00:00
1575b126-7807-48a4-8ed8-2adcfbf9a4c6,license.created,4aba5a96-fdd8-428e-a74a-50ffa7a6c276,bmc-lic-06,success,10.20.178.75,Created license application BMC-HLT-2026-000169,"{""ward_code"": ""MCGM-FS"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-01-03T14:16:00+00:00
d6dee0f6-bec7-4dbf-bf2a-233557bcf7bd,license.created,e62b2d68-a72d-4c7e-8707-fe3948b23682,pmc-lic-01,success,10.20.21.33,Created license application PMC-TRD-2026-000170,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-01T07:43:00+00:00
17c4a89f-7e4d-4d0e-a505-ff7387c8f632,license.created,b4257803-4b4c-4bec-b81e-d1f99d2c9079,pmc-lic-09,success,10.20.160.198,Created license application PMC-SBD-2026-000171,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-02-04T08:10:00+00:00
61370fab-dd78-45d9-b917-d67a002c19ba,license.created,51794dff-e2ae-48d4-9642-3b335347b375,bmc-lic-20,success,10.20.162.116,Created license application BMC-STO-2026-000172,"{""ward_code"": ""MCGM-ME"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2026-01-09T03:02:00+00:00
fea451c2-0f46-4af5-b218-ee65e389b6fe,license.created,fc4425bf-e9bf-45d4-a2fd-971ebedc11af,bmc-lic-01,success,10.20.27.112,Created license application BMC-OCC-2026-000173,"{""ward_code"": ""MCGM-A"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2026-01-06T00:29:00+00:00
5784bb73-9209-449c-9f8f-4e6fb5b2fe58,license.rejected,fc4425bf-e9bf-45d4-a2fd-971ebedc11af,bmc-lic-01,success,10.20.29.76,Rejected license application BMC-OCC-2026-000173,"{""sla_days"": 21, ""decision_state"": ""rejected""}",2026-01-17T22:29:00+00:00
e3bf041d-40d9-42b7-8f42-743ac359a149,license.created,60e5db9e-cb49-49e8-a6bb-e621f5ea65d9,bmc-lic-17,success,10.20.169.193,Created license application BMC-SBD-2026-000174,"{""ward_code"": ""MCGM-RC"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-02-28T04:17:00+00:00
6ebb3819-7019-4c52-9706-51353864bf5e,license.approved,60e5db9e-cb49-49e8-a6bb-e621f5ea65d9,bmc-lic-17,success,10.20.16.158,Approved license application BMC-SBD-2026-000174,"{""sla_days"": 7, ""decision_state"": ""approved""}",2026-03-11T15:17:00+00:00
0b9ebe86-d26a-4bf1-b314-e42992feb9ab,license.created,5d7ec6f0-8c4e-49b6-a0d4-5c2b0e4f24e0,pmc-lic-16,success,10.20.125.132,Created license application PMC-TRD-2026-000175,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-11T11:16:00+00:00
6b7ddf17-a270-4f50-a9d0-2fdc4cec2812,license.created,4591f955-3b64-404c-b33e-33c867b2905a,bmc-lic-11,success,10.20.169.148,Created license application BMC-EST-2026-000176,"{""ward_code"": ""MCGM-HW"", ""city"": ""Mumbai"", ""license_type"": ""estate_permission""}",2026-01-31T18:17:00+00:00
11fe7789-83a3-42bf-a4f3-f684c7bea339,license.approved,4591f955-3b64-404c-b33e-33c867b2905a,bmc-lic-11,success,10.20.38.37,Approved license application BMC-EST-2026-000176,"{""sla_days"": 18, ""decision_state"": ""approved""}",2026-02-18T01:17:00+00:00
a2096406-db03-4f93-a5b9-c6bed0e1d8d2,license.created,9591f8dc-a32d-4352-891f-cce5696afe7b,pmc-lic-07,success,10.20.55.248,Created license application PMC-SBD-2026-000177,"{""ward_code"": ""PMC-WR"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-03-05T23:37:00+00:00
ca9554ef-0f7f-4a3f-ade0-7a6421e94c67,license.approved,9591f8dc-a32d-4352-891f-cce5696afe7b,pmc-lic-07,success,10.20.164.88,Approved license application PMC-SBD-2026-000177,"{""sla_days"": 7, ""decision_state"": ""approved""}",2026-03-17T12:37:00+00:00
7675cdfb-fcd5-49a5-9d2e-f22e23fe1596,license.created,6f90004a-cedb-4aa1-91bc-619a08308fac,bmc-lic-12,success,10.20.138.106,Created license application BMC-FIR-2026-000178,"{""ward_code"": ""MCGM-KE"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-01-08T12:36:00+00:00
759ad3f0-2552-41c3-b2c1-b7cc7a0aa8e2,license.created,56395686-9918-4ed8-a701-0a755dbfd5a4,pmc-lic-16,success,10.20.158.77,Created license application PMC-FIR-2026-000179,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2025-12-09T17:46:00+00:00
7bf9ce3b-ebdd-49e3-94de-eca295550d1c,license.created,07f11101-d688-4cba-8f59-19c975d52b4b,bmc-lic-08,success,10.20.67.9,Created license application BMC-TRD-2026-000180,"{""ward_code"": ""MCGM-GS"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-11-19T12:09:00+00:00
ac59fd69-e265-45ca-a4a7-f3ae8350002c,license.approved,07f11101-d688-4cba-8f59-19c975d52b4b,bmc-lic-08,success,10.20.80.6,Approved license application BMC-TRD-2026-000180,"{""sla_days"": 10, ""decision_state"": ""approved""}",2025-12-04T03:09:00+00:00
82ffc6a7-cb04-4ac8-9c5b-0e0cb7c6dfe0,license.created,79b6d2f6-2728-4515-ba05-0dedaf1d0082,pmc-lic-16,success,10.20.114.147,Created license application PMC-BPA-2026-000181,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-02-28T00:40:00+00:00
bca41db6-1379-46f5-acbd-db5738b67d82,license.approved,79b6d2f6-2728-4515-ba05-0dedaf1d0082,pmc-lic-16,success,10.20.156.126,Approved license application PMC-BPA-2026-000181,"{""sla_days"": 30, ""decision_state"": ""approved""}",2026-03-12T12:40:00+00:00
a6335603-4758-47a2-a14e-6b00f4020927,license.created,771ee9b0-58ae-4e58-b0ee-e03189ff3775,bmc-lic-11,success,10.20.17.128,Created license application BMC-BPA-2026-000182,"{""ward_code"": ""MCGM-HW"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-01-30T03:21:00+00:00
d3e51b32-8a6d-4523-8917-71b45ccc239c,license.approved,771ee9b0-58ae-4e58-b0ee-e03189ff3775,bmc-lic-11,success,10.20.13.132,Approved license application BMC-BPA-2026-000182,"{""sla_days"": 30, ""decision_state"": ""approved""}",2026-02-05T02:21:00+00:00
1c82a47f-db42-47d8-8276-a3143e09d3da,license.created,9b5448a8-35cf-4370-a19a-2d4a7119a13e,bmc-lic-15,success,10.20.78.113,Created license application BMC-HLT-2026-000183,"{""ward_code"": ""MCGM-PN"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-01-21T03:00:00+00:00
4449c73f-6d67-4b04-9459-8c3a8bfd6bba,license.created,0e48161e-3209-4ffe-b5b3-6b70b2d3ee7b,pmc-lic-05,success,10.20.123.180,Created license application PMC-STO-2026-000184,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2026-03-27T01:52:00+00:00
8c44cd5c-4c2b-4c9b-bc18-db7c65006960,license.approved,0e48161e-3209-4ffe-b5b3-6b70b2d3ee7b,pmc-lic-05,success,10.20.198.75,Approved license application PMC-STO-2026-000184,"{""sla_days"": 14, ""decision_state"": ""approved""}",2026-04-04T06:52:00+00:00
aebe051c-264b-4aea-bd7c-4d201d37a8aa,license.created,89842441-4324-4dc0-97bc-fbe1fbf8c25f,bmc-lic-23,success,10.20.88.17,Created license application BMC-OCC-2026-000185,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2026-02-06T07:54:00+00:00
a82e1661-651d-47ab-96fd-74a467ca20a1,license.created,ec02f264-0752-4920-ade7-488d4b07ccb5,pmc-lic-05,success,10.20.190.68,Created license application PMC-TRD-2026-000186,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-12-06T10:03:00+00:00
b2d59fc8-5806-4faf-a1a0-6e4c367ba3b8,license.created,c51bc426-1c52-488f-80a0-e5769a89b6b9,pmc-lic-14,success,10.20.193.182,Created license application PMC-TRD-2026-000187,"{""ward_code"": ""PMC-NR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-14T04:03:00+00:00
45dec989-765d-402d-8bcd-3bfa54271f55,license.created,3400e2a0-bb60-4170-95ba-ba5bcbd44756,pmc-lic-01,success,10.20.18.136,Created license application PMC-BPA-2026-000188,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-03-21T05:11:00+00:00
058b87c7-ec19-43a1-a065-eb8aa911bbc3,license.approved,3400e2a0-bb60-4170-95ba-ba5bcbd44756,pmc-lic-01,success,10.20.97.119,Approved license application PMC-BPA-2026-000188,"{""sla_days"": 30, ""decision_state"": ""approved""}",2026-03-31T03:11:00+00:00
491f9c38-6e3b-4a49-abcf-26b899dcb389,license.created,eb331395-2ffc-4906-9053-66cc65308e49,bmc-lic-24,success,10.20.82.62,Created license application BMC-HLT-2026-000189,"{""ward_code"": ""MCGM-T"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2025-12-31T18:29:00+00:00
0e484e3b-06ed-4251-aa88-e6c530c38a00,license.approved,eb331395-2ffc-4906-9053-66cc65308e49,bmc-lic-24,success,10.20.92.109,Approved license application BMC-HLT-2026-000189,"{""sla_days"": 12, ""decision_state"": ""approved""}",2026-01-16T07:29:00+00:00
1044af5f-6042-4325-b236-46c31a8bfad8,license.created,6e1368ee-427f-4d1b-a1ef-d4f3c49ccc9f,bmc-lic-13,success,10.20.180.101,Created license application BMC-OCC-2026-000190,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2025-12-19T11:54:00+00:00
743d2c2e-38e3-4f33-b40a-899bb8763d85,license.created,a712d16b-8de9-43ec-9780-df145f180453,bmc-lic-11,success,10.20.67.83,Created license application BMC-OCC-2026-000191,"{""ward_code"": ""MCGM-HW"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2026-03-09T23:58:00+00:00
2702a2b6-7eb1-444d-8337-41b9ff0a3f91,license.created,30c7e30a-86f4-4192-8768-e01704e3d99a,pmc-lic-06,success,10.20.23.7,Created license application PMC-HLT-2026-000192,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2025-12-19T21:14:00+00:00
4eed9155-c2dc-418f-96ad-50a349bb52a0,license.created,272bdaa5-a5a5-4df0-8213-de8d757cc769,bmc-lic-01,success,10.20.148.100,Created license application BMC-EST-2026-000193,"{""ward_code"": ""MCGM-A"", ""city"": ""Mumbai"", ""license_type"": ""estate_permission""}",2026-03-14T06:17:00+00:00
f7a9ac66-cb3f-4329-b787-b56ff2ef4452,license.created,eea05830-8d00-4bf1-8ed8-e778e6334a93,bmc-lic-19,success,10.20.178.237,Created license application BMC-HLT-2026-000194,"{""ward_code"": ""MCGM-L"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-03-23T12:21:00+00:00
321f909d-ca15-473d-a6ba-bd299f7cd472,license.created,ff1ac49c-4558-41e8-825d-2608b99f25ac,pmc-lic-09,success,10.20.4.250,Created license application PMC-TRD-2026-000195,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-12-07T00:08:00+00:00
70be7c07-f5da-4f5b-9463-e2c6fdc3bcf4,license.created,3c51149b-3295-4e00-83be-d142f73c566f,bmc-lic-20,success,10.20.147.20,Created license application BMC-SBD-2026-000196,"{""ward_code"": ""MCGM-ME"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-01-24T21:00:00+00:00
