id,event_type,subject,actor,outcome,ip_address,detail_message,details_json,created_at
2419da5f-0d5e-44c3-9d88-0c46fdc0a7a0,license.created,24482cd4-7d90-4828-b37f-3ea3f29788bf,bmc-lic-14,success,10.20.157.181,Created license application BMC-TRD-2026-000063,"{""ward_code"": ""MCGM-PS"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-01-11T03:19:00+00:00
fc3d6265-fdca-499a-a452-5bdb80c059a8,license.created,fbe68d7e-ddd1-4dd6-974b-14c27bb71cf0,bmc-lic-06,success,10.20.45.183,Created license application BMC-FIR-2026-000064,"{""ward_code"": ""MCGM-FS"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-01-16T13:54:00+00:00
461611fd-518b-409a-89a7-be36c50ec3b2,license.approved,fbe68d7e-ddd1-4dd6-974b-14c27bb71cf0,bmc-lic-06,success,10.20.131.122,Approved license application BMC-FIR-2026-000064,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-01-25T13:54:00+00:00
d63069c0-3cc9-4ea7-b0f9-d9573681ec0b,license.created,0ebc70f5-a28b-4bf7-bcc6-2305ee804971,bmc-lic-23,success,10.20.188.134,Created license application BMC-TRD-2026-000065,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-02T02:25:00+00:00
b319e774-5e5a-487d-8269-88dd5c66a72e,license.approved,0ebc70f5-a28b-4bf7-bcc6-2305ee804971,bmc-lic-23,success,10.20.195.206,Approved license application BMC-TRD-2026-000065,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-11T06:25:00+00:00
2a8abc91-6775-414c-95e2-87523bf69801,license.created,52265f9a-d4bf-4ad1-8014-28766316d7b9,pmc-lic-08,success,10.20.168.150,Created license application PMC-OCC-2026-000066,"{""ward_code"": ""PMC-KY"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-03-04T03:26:00+00:00
49adebf9-f4e9-4a14-ab73-9dc0117679ec,license.approved,52265f9a-d4bf-4ad1-8014-28766316d7b9,pmc-lic-08,success,10.20.86.59,Approved license application PMC-OCC-2026-000066,"{""sla_days"": 21, ""decision_state"": ""approved""}",2026-03-09T02:26:00+00:00
be5cfc76-4f6a-4208-934a-d231bde4e03a,license.created,423e2945-3e97-40c3-9832-044515edfc59,pmc-lic-15,success,10.20.195.235,Created license application PMC-OCC-2026-000067,"{""ward_code"": ""PMC-YKD"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2025-12-13T14:28:00+00:00
63abffc7-60c1-4e8c-b6bb-2b0ac516fd8b,license.created,59afd445-c4e1-4fd9-882e-cb12ab61b37d,pmc-lic-02,success,10.20.97.225,Created license application PMC-EST-2026-000068,"{""ward_code"": ""PMC-BP"", ""city"": ""Pune"", ""license_type"": ""estate_permission""}",2025-12-09T17:34:00+00:00
6d3d963c-2053-486a-ba23-9b519b150197,license.approved,59afd445-c4e1-4fd9-882e-cb12ab61b37d,pmc-lic-02,success,10.20.24.221,Approved license application PMC-EST-2026-000068,"{""sla_days"": 18, ""decision_state"": ""approved""}",2025-12-17T21:34:00+00:00
6eb026f4-1bb6-4daf-bc68-a9ad03161563,license.created,490f4db4-2d57-4b05-a5ce-7e65f2bf3fdf,bmc-lic-18,success,10.20.130.241,Created license application BMC-TRD-2026-000069,"{""ward_code"": ""MCGM-RN"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-02-23T22:53:00+00:00
bfcf19a0-41bc-4282-ae1c-4016558293fc,license.approved,490f4db4-2d57-4b05-a5ce-7e65f2bf3fdf,bmc-lic-18,success,10.20.131.6,Approved license application BMC-TRD-2026-000069,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-04T14:53:00+00:00
b61fea60-5ba2-47bf-afd2-9297ec76d101,license.created,fa5cfbb5-4bc7-4f75-9674-5b536feacf42,bmc-lic-16,success,10.20.197.144,Created license application BMC-TRD-2026-000070,"{""ward_code"": ""MCGM-RS"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-02-06T00:56:00+00:00
80aef7cd-d078-43c7-bc5b-306be087066f,license.approved,fa5cfbb5-4bc7-4f75-9674-5b536feacf42,bmc-lic-16,success,10.20.28.28,Approved license application BMC-TRD-2026-000070,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-02-23T01:56:00+00:00
4a3c150d-4ce0-4512-b4a4-87e9c53e714c,license.created,9428b610-98a1-4188-9a1b-b342f737fe90,pmc-lic-05,success,10.20.140.88,Created license application PMC-BPA-2026-000071,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-03-17T13:51:00+00:00
f6401c42-2076-41fd-893f-c6fe901978a2,license.created,316e635c-dd6b-4fe1-be1f-31f2c8e55f1b,pmc-lic-16,success,10.20.9.182,Created license application PMC-TRD-2026-000072,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-06T01:17:00+00:00
28c1c207-011a-46a0-9157-612538c73296,license.approved,316e635c-dd6b-4fe1-be1f-31f2c8e55f1b,pmc-lic-16,success,10.20.139.23,Approved license application PMC-TRD-2026-000072,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-12T23:17:00+00:00
85b2e39f-c0fd-4560-96a8-5afd33c165e4,license.created,0062cf05-eb66-43ac-a4eb-c0255d64a1bb,pmc-lic-08,success,10.20.84.203,Created license application PMC-TRD-2026-000073,"{""ward_code"": ""PMC-KY"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-03T19:17:00+00:00
c68ee09a-cf32-446c-a53c-c1151ff842b3,license.created,28042598-d738-481e-80d6-3166d66c0cea,bmc-lic-07,success,10.20.24.93,Created license application BMC-TRD-2026-000074,"{""ward_code"": ""MCGM-FN"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-12-08T04:14:00+00:00
fac481d5-dc19-4b6e-8533-569a5f3296ab,license.approved,28042598-d738-481e-80d6-3166d66c0cea,bmc-lic-07,success,10.20.93.202,Approved license application BMC-TRD-2026-000074,"{""sla_days"": 10, ""decision_state"": ""approved""}",2025-12-20T14:14:00+00:00
9cb8b1d5-8481-44c6-bfaa-7ed83377d205,license.created,9c15ab9f-7f54-4f46-b49f-cd2422956833,bmc-lic-08,success,10.20.149.87,Created license application BMC-TRD-2026-000075,"{""ward_code"": ""MCGM-GS"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-02-15T10:32:00+00:00
ad3f3478-3ba6-42f9-b932-6f5c2cef254c,license.rejected,9c15ab9f-7f54-4f46-b49f-cd2422956833,bmc-lic-08,success,10.20.31.155,Rejected license application BMC-TRD-2026-000075,"{""sla_days"": 10, ""decision_state"": ""rejected""}",2026-02-28T21:32:00+00:00
c687dc70-ced5-4074-87b1-9772fdf39dc8,license.created,96f4bcaf-7595-4cba-be10-f65307bac098,pmc-lic-16,success,10.20.15.60,Created license application PMC-BPA-2026-000076,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2025-11-16T12:13:00+00:00
8edc72a1-4841-4b8c-b08f-1bfa38614c03,license.approved,96f4bcaf-7595-4cba-be10-f65307bac098,pmc-lic-16,success,10.20.25.94,Approved license application PMC-BPA-2026-000076,"{""sla_days"": 30, ""decision_state"": ""approved""}",2025-11-22T22:13:00+00:00
3df7cf62-d5e6-41fa-8cab-ac49f1fcabd3,license.created,1b4e3ce3-2c82-4aaa-8f75-01d259c8f1a8,bmc-lic-15,success,10.20.2.109,Created license application BMC-TRD-2026-000077,"{""ward_code"": ""MCGM-PN"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-12-12T09:25:00+00:00
3ee28556-c065-4408-81d8-6384fb9c6832,license.created,f4aab9ae-f89c-4f1e-a921-3a945bd8901d,pmc-lic-03,success,10.20.162.115,Created license application PMC-TRD-2026-000078,"{""ward_code"": ""PMC-BBW"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-01T22:23:00+00:00
a2d6d6f4-4da1-4069-a7a8-7212b2bd86c6,license.created,6d7f01d5-6648-41fd-b7a4-73deaeb2d94b,pmc-lic-14,success,10.20.127.247,Created license application PMC-STO-2026-000079,"{""ward_code"": ""PMC-NR"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2026-03-27T03:09:00+00:00
099bb5a3-034c-48ff-9d5c-fb5a4c5ba2fa,license.created,a7c9c152-dd55-4fe7-8df5-6fb5968f2273,bmc-lic-03,success,10.20.145.160,Created license application BMC-BPA-2026-000080,"{""ward_code"": ""MCGM-C"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2025-12-27T22:06:00+00:00
272a69b1-3127-4406-b298-f54a5cd43811,license.approved,a7c9c152-dd55-4fe7-8df5-6fb5968f2273,bmc-lic-03,success,10.20.177.241,Approved license application BMC-BPA-2026-000080,"{""sla_days"": 30, ""decision_state"": ""approved""}",2026-01-08T01:06:00+00:00
23789b05-ff69-4853-9ae7-1c1f4e48f0ad,license.created,c9a18c0f-2412-414e-b13c-2d6efe330026,pmc-lic-11,success,10.20.76.55,Created license application PMC-BPA-2026-000081,"{""ward_code"": ""PMC-KB"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-01-04T23:00:00+00:00
97a519b3-8646-4d7a-9e8d-6d0d45091ef6,license.approved,c9a18c0f-2412-414e-b13c-2d6efe330026,pmc-lic-11,success,10.20.181.59,Approved license application PMC-BPA-2026-000081,"{""sla_days"": 30, ""decision_state"": ""approved""}",2026-01-09T20:00:00+00:00
0b1650e2-3cae-489a-8aac-4c1059e69ee9,license.created,4803cef1-b8ab-4e01-9277-ae898c661f63,pmc-lic-09,success,10.20.105.196,Created license application PMC-BPA-2026-000082,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-02-17T12:37:00+00:00
a1c1f8ce-b024-4dbf-81cb-55fe33768755,license.created,3759d55c-e107-4114-9e2e-94ed29127679,pmc-lic-14,success,10.20.182.124,Created license application PMC-FIR-2026-000083,"{""ward_code"": ""PMC-NR"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2026-01-11T02:28:00+00:00
16e2d89c-90eb-4f2d-85d9-562a807d58a0,license.created,827f255a-fa27-4509-8074-f78f72afd8d9,bmc-lic-22,success,10.20.60.24,Created license application BMC-STO-2026-000084,"{""ward_code"": ""MCGM-N"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2025-12-04T03:29:00+00:00
17cf819d-3854-41fe-923f-f6521129d29b,license.approved,827f255a-fa27-4509-8074-f78f72afd8d9,bmc-lic-22,success,10.20.7.205,Approved license application BMC-STO-2026-000084,"{""sla_days"": 14, ""decision_state"": ""approved""}",2025-12-16T03:29:00+00:00
0369e560-5648-48be-94a2-c7515936ee91,license.created,159a330d-ad60-4688-aa19-f3dee1a40d49,bmc-lic-17,success,10.20.78.81,Created license application BMC-HLT-2026-000085,"{""ward_code"": ""MCGM-RC"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-02-18T06:38:00+00:00
aacb3470-1766-494a-9cf7-132606cb5bec,license.created,35d76890-785a-483f-8782-2beb9a1c2e6a,pmc-lic-06,success,10.20.159.21,Created license application PMC-TRD-2026-000086,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-02-10T08:39:00+00:00
fc20ef07-fbf9-47fa-bdc6-e46d84c3ad57,license.approved,35d76890-785a-483f-8782-2beb9a1c2e6a,pmc-lic-06,success,10.20.77.68,Approved license application PMC-TRD-2026-000086,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-02-20T12:39:00+00:00
abd7343a-5af5-4f2c-a61e-e5084a8b2753,license.created,5dc21c99-7a67-4998-8b92-112c079ee857,bmc-lic-22,success,10.20.146.36,Created license application BMC-HLT-2026-000087,"{""ward_code"": ""MCGM-N"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-01-24T09:24:00+00:00
94b9c656-1fb9-4e05-adf0-cf36412f6bd3,license.created,2b3b9dc9-ace8-40f7-a124-1dfdc249d53d,pmc-lic-06,success,10.20.34.164,Created license application PMC-TRD-2026-000088,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-11-03T16:03:00+00:00
c9b550ff-d951-47ba-a1c3-864b26e4fa8c,license.approved,2b3b9dc9-ace8-40f7-a124-1dfdc249d53d,pmc-lic-06,success,10.20.130.227,Approved license application PMC-TRD-2026-000088,"{""sla_days"": 10, ""decision_state"": ""approved""}",2025-11-10T12:03:00+00:00
7db56521-bf69-4a74-bcdf-89cc5d71dee1,license.created,e8ffc80b-c6fc-4bf1-aec3-7f29db5c8f80,bmc-lic-13,success,10.20.149.143,Created license application BMC-TRD-2026-000089,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-27T04:15:00+00:00
a0b5ee58-4900-4c1e-b65c-6fe7d9938036,license.created,30d55df9-371f-473e-b625-285b52e9e607,bmc-lic-07,success,10.20.11.16,Created license application BMC-OCC-2026-000090,"{""ward_code"": ""MCGM-FN"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2025-11-17T16:02:00+00:00
bca40915-30b6-4d49-a1ec-26f53d173127,license.approved,30d55df9-371f-473e-b625-285b52e9e607,bmc-lic-07,success,10.20.16.82,Approved license application BMC-OCC-2026-000090,"{""sla_days"": 21, ""decision_state"": ""approved""}",2025-11-22T00:02:00+00:00
379de3c4-0693-4f91-b249-89f41c759f0f,license.created,64e87c9b-971c-4c56-a7cc-56ecae06f1fb,pmc-lic-04,success,10.20.163.172,Created license application PMC-HLT-2026-000091,"{""ward_code"": ""PMC-TR"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2025-12-12T14:14:00+00:00
997802ea-cfd4-4e98-bc30-3eb693bff582,license.created,2ea6be36-79db-4c5f-bb7d-dbe97dda8a42,pmc-lic-14,success,10.20.76.199,Created license application PMC-EST-2026-000092,"{""ward_code"": ""PMC-NR"", ""city"": ""Pune"", ""license_type"": ""estate_permission""}",2026-03-28T07:07:00+00:00
c127853c-3ce9-4b0d-8654-4225c1db29a1,license.approved,2ea6be36-79db-4c5f-bb7d-dbe97dda8a42,pmc-lic-14,success,10.20.47.41,Approved license application PMC-EST-2026-000092,"{""sla_days"": 18, ""decision_state"": ""approved""}",2026-04-08T09:07:00+00:00
75cd11f7-fcd7-46bc-8853-88226fbe2482,license.created,3642bf3b-7cdd-45fb-a75f-921ae7a8db30,pmc-lic-12,success,10.20.59.129,Created license application PMC-TRD-2026-000093,"{""ward_code"": ""PMC-SG"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-21T08:43:00+00:00
c1499cee-ac2f-46b4-ae7a-d3f11b1bd641,license.created,5a2aff39-12de-4c60-baab-8ef44a636d79,bmc-lic-17,success,10.20.71.191,Created license application BMC-EST-2026-000094,"{""ward_code"": ""MCGM-RC"", ""city"": ""Mumbai"", ""license_type"": ""estate_permission""}",2026-03-31T03:21:00+00:00
a3846ffb-4a52-4ab9-844c-90a842ba2a56,license.created,1456d8cd-796a-4a39-b854-a828952cef21,bmc-lic-14,success,10.20.26.229,Created license application BMC-HLT-2026-000095,"{""ward_code"": ""MCGM-PS"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2025-11-27T04:13:00+00:00
6fd48111-3f3a-453a-8d77-caa9536f2630,license.approved,1456d8cd-796a-4a39-b854-a828952cef21,bmc-lic-14,success,10.20.195.201,Approved license application BMC-HLT-2026-000095,"{""sla_days"": 12, ""decision_state"": ""approved""}",2025-12-08T16:13:00+00:00
d9ade6f8-9cc2-463a-81bb-9ece24d0f463,license.created,d1ca8149-10e3-4880-a4bf-0345428dc20c,pmc-lic-05,success,10.20.37.112,Created license application PMC-OCC-2026-000096,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-02-25T07:03:00+00:00
5e0fc30c-faf8-431b-98de-9392232858ec,license.created,52d78878-38e7-49fb-b79c-a42105ae68c8,bmc-lic-09,success,10.20.3.92,Created license application BMC-STO-2026-000097,"{""ward_code"": ""MCGM-GN"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2025-11-15T15:10:00+00:00
bb69c890-1c5d-4bf9-b72f-51ab242a2c61,license.created,f47e9682-0e62-46d2-bf97-d8346425ec0e,pmc-lic-13,success,10.20.54.160,Created license application PMC-HLT-2026-000098,"{""ward_code"": ""PMC-DP"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2026-03-23T01:48:00+00:00
d3f75ad6-c5e4-4b4e-93f6-db25eeffb39d,license.created,5278b9d5-8aff-4cb3-bc04-6f026f00e572,pmc-lic-09,success,10.20.145.232,Created license application PMC-STO-2026-000099,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2026-01-01T08:13:00+00:00
be23671b-b0e3-4ecd-b201-d56a30c21ca2,license.created,20735752-fdf4-4db7-82c0-24f4da9d95aa,bmc-lic-07,success,10.20.124.231,Created license application BMC-BPA-2026-000100,"{""ward_code"": ""MCGM-FN"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-02-28T07:14:00+00:00
963a1f3d-69e1-4566-977c-00b7e3516af4,license.created,b9ac773e-0079-4ae0-b382-4e79d4138c66,pmc-lic-10,success,10.20.198.10,Created license application PMC-TRD-2026-000101,"{""ward_code"": ""PMC-WK"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-11-11T20:32:00+00:00
2edd247f-bc4a-4b86-a351-2c84149da3d5,license.created,515722d2-6862-4c23-9946-45e8898e59f2,pmc-lic-14,success,10.20.17.127,Created license application PMC-EST-2026-000102,"{""ward_code"": ""PMC-NR"", ""city"": ""Pune"", ""license_type"": ""estate_permission""}",2026-03-13T17:28:00+00:00
c4fb8876-1f0a-4f16-8a69-a5f5e2e539a2,license.created,29019702-9a43-4050-b089-b8ca6040dcc4,bmc-lic-08,success,10.20.124.228,Created license application BMC-BPA-2026-000103,"{""ward_code"": ""MCGM-GS"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-01-09T01:48:00+00:00
d00b877b-f73d-4bd4-8723-c4f87a255e0b,license.created,18541fc0-987e-41c6-8e4f-396c0fe2cd31,pmc-lic-08,success,10.20.9.23,Created license application PMC-BPA-2026-000104,"{""ward_code"": ""PMC-KY"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2025-12-07T18:57:00+00:00
587f67e0-ac82-49f7-8af1-e016282a130d,license.approved,18541fc0-987e-41c6-8e4f-396c0fe2cd31,pmc-lic-08,success,10.20.48.50,Approved license application PMC-BPA-2026-000104,"{""sla_days"": 30, ""decision_state"": ""approved""}",2025-12-18T07:57:00+00:00
e99df52b-fd6c-47dd-8fca-542034df72da,license.created,06f15931-7867-40fb-89c4-0fc85e2d86b6,bmc-lic-10,success,10.20.80.80,Created license application BMC-SBD-2026-000105,"{""ward_code"": ""MCGM-HE"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-02-27T01:14:00+00:00
193710f6-57fe-4049-b664-8f3573ce9e8f,license.created,0ccae267-2ee0-4306-aff9-ff845ddab957,pmc-lic-13,success,10.20.181.192,Created license application PMC-OCC-2026-000106,"{""ward_code"": ""PMC-DP"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-01-15T11:33:00+00:00
3915ba37-9dc1-4d61-ac5b-f5c9d4f9ae3d,license.approved,0ccae267-2ee0-4306-aff9-ff845ddab957,pmc-lic-13,success,10.20.16.151,Approved license application PMC-OCC-2026-000106,"{""sla_days"": 21, ""decision_state"": ""approved""}",2026-01-27T10:33:00+00:00
ab586120-ab1d-4050-a9cb-63ed25a11030,license.created,cb71c31f-39f0-4b50-ac34-ce7b987e8921,pmc-lic-08,success,10.20.90.83,Created license application PMC-TRD-2026-000107,"{""ward_code"": ""PMC-KY"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-11-17T16:14:00+00:00
cd233989-a600-4437-9344-c63ba3209174,license.created,8fcd71c8-a8f6-4390-ad6d-759eee4cf512,pmc-lic-09,success,10.20.13.170,Created license application PMC-STO-2026-000108,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2025-12-20T01:44:00+00:00
9b86bfa6-f17b-4e9f-9188-d53f277b1cf4,license.created,0c74ef8e-6fe0-447b-83b8-31392072ee2f,pmc-lic-16,success,10.20.160.33,Created license application PMC-TRD-2026-000109,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-03T04:32:00+00:00
63a8d83e-1eb7-4f95-9049-a5ab72ba1c0b,license.created,dd0b7e93-9061-4280-b17a-61a5cf7e3a06,pmc-lic-08,success,10.20.167.30,Created license application PMC-FIR-2026-000110,"{""ward_code"": ""PMC-KY"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2026-01-09T07:38:00+00:00
3ea4f979-d167-48ef-8999-70333fb850aa,license.created,b4b4bd36-df68-49b1-9c29-4e219e8c5161,pmc-lic-06,success,10.20.89.19,Created license application PMC-FIR-2026-000111,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2026-01-15T15:51:00+00:00
397a83ed-4409-45b9-9c2c-8226cd9cea85,license.created,4e557a7d-6619-4bc5-8a4f-1c7ae9548ede,bmc-lic-05,success,10.20.190.53,Created license application BMC-BPA-2026-000112,"{""ward_code"": ""MCGM-E"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-03-25T13:52:00+00:00
9fd12fed-ab26-4801-8f0e-f600c02e8899,license.created,6eaf1897-be40-498e-acdc-2d8800fa4410,pmc-lic-12,success,10.20.142.131,Created license application PMC-OCC-2026-000113,"{""ward_code"": ""PMC-SG"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-02-25T18:43:00+00:00
309dc0fb-d048-4fef-aa83-876d5ecb7544,license.approved,6eaf1897-be40-498e-acdc-2d8800fa4410,pmc-lic-12,success,10.20.34.57,Approved license application PMC-OCC-2026-000113,"{""sla_days"": 21, ""decision_state"": ""approved""}",2026-03-08T18:43:00+00:00
2b62171a-4afd-433d-9b63-5fde9040abba,license.created,446d63d0-c303-4d31-80a6-ae19638e6c10,pmc-lic-04,success,10.20.137.216,Created license application PMC-TRD-2026-000114,"{""ward_code"": ""PMC-TR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-12T21:52:00+00:00
e8e0b357-eac0-4959-bef9-b16a5da5b9fd,license.created,86eeb5e2-8086-4385-b581-18b32622b1b4,pmc-lic-12,success,10.20.92.250,Created license application PMC-TRD-2026-000115,"{""ward_code"": ""PMC-SG"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-12-31T15:26:00+00:00
cb69f9ec-a647-4db2-9d3f-8c976d82c15a,license.created,108cd829-ec07-426c-b349-9c60f7ddba4a,bmc-lic-13,success,10.20.9.219,Created license application BMC-TRD-2026-000116,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-11-09T21:40:00+00:00
513785c3-bf64-4c5c-8c80-58d79c1c1f77,license.created,8950f312-3310-481c-841b-b91c75955f9f,pmc-lic-16,success,10.20.200.187,Created license application PMC-OCC-2026-000117,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-01-01T00:04:00+00:00
a642baae-0334-4dd5-8dfb-c9b89b267443,license.approved,8950f312-3310-481c-841b-b91c75955f9f,pmc-lic-16,success,10.20.104.26,Approved license application PMC-OCC-2026-000117,"{""sla_days"": 21, ""decision_state"": ""approved""}",2026-01-12T13:04:00+00:00
5918dc58-a6fa-45cd-9b27-f6d22c2181c6,license.created,e44eb7e5-155b-4b1b-b96e-f1e53edee96f,pmc-lic-01,success,10.20.51.14,Created license application PMC-SBD-2026-000118,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-03-18T22:39:00+00:00
817cae0e-d9c2-422b-af4f-9e76cf3be91f,license.created,5bfc3e54-7dcb-47d5-9479-e18a30c50310,pmc-lic-01,success,10.20.4.207,Created license application PMC-SBD-2026-000119,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-01-01T23:04:00+00:00
f16371bf-ff98-4dc7-9f0b-d2c3a31ae37f,license.created,09f94fd7-74dd-4405-874a-ee9940fb7131,pmc-lic-12,success,10.20.195.188,Created license application PMC-TRD-2026-000120,"{""ward_code"": ""PMC-SG"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-20T03:27:00+00:00
8ba4a965-83da-47b5-bacd-2113934828b2,license.created,77c914c9-5517-4e4f-9292-4a0ffcc50c5a,bmc-lic-18,success,10.20.93.167,Created license application BMC-SBD-2026-000121,"{""ward_code"": ""MCGM-RN"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-03-08T17:38:00+00:00
5aa0cab7-d6b7-4740-8721-6beed6ec2ffa,license.created,13fcfa15-7d6d-45b2-92ea-c113bf81bfae,bmc-lic-23,success,10.20.32.219,Created license application BMC-TRD-2026-000122,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-12-09T02:18:00+00:00
6d667d36-018d-4029-8e42-f09491a6e28f,license.approved,13fcfa15-7d6d-45b2-92ea-c113bf81bfae,bmc-lic-23,success,10.20.68.225,Approved license application BMC-TRD-2026-000122,"{""sla_days"": 10, ""decision_state"": ""approved""}",2025-12-15T22:18:00+00:00
1e2fb9ad-978a-4733-9842-6ff7ca3e0140,license.created,4c798374-5cdc-483f-aa99-f60ee5a97455,pmc-lic-06,success,10.20.153.79,Created license application PMC-STO-2026-000123,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2026-01-26T17:10:00+00:00
2563a247-95e1-4820-b7d8-457d85e08a0b,license.approved,4c798374-5cdc-483f-aa99-f60ee5a97455,pmc-lic-06,success,10.20.105.86,Approved license application PMC-STO-2026-000123,"{""sla_days"": 14, ""decision_state"": ""approved""}",2026-02-07T21:10:00+00:00
5c58e785-ade4-4097-9518-b6753939f127,license.created,03ef6e40-5c2e-45a2-8365-eefd4f32be53,pmc-lic-06,success,10.20.193.189,Created license application PMC-FIR-2026-000124,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2026-03-11T22:49:00+00:00
1308358b-79ef-47c9-8784-9a6de92a099e,license.created,e6ae3f23-70df-479d-a6ed-316276c6b673,pmc-lic-16,success,10.20.82.129,Created license application PMC-SBD-2026-000125,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2025-11-07T20:23:00+00:00
e4c42f7c-943e-4b22-a131-947f0b5e7369,license.rejected,e6ae3f23-70df-479d-a6ed-316276c6b673,pmc-lic-16,success,10.20.137.219,Rejected license application PMC-SBD-2026-000125,"{""sla_days"": 7, ""decision_state"": ""rejected""}",2025-11-20T04:23:00+00:00
